filer_id,Filer,Business Phone,WhaleScore 1 Yr Equal-Wt,WhaleScore 1 Yr Mgr-Wt,Fund Size,Holdings,13F AUM,Turnover,% in Top 10,Perf Equal QoQ,Perf Equal All,Perf Mgr QoQ,Perf Mgr All,Earliest 13F,Perf Equal 1 Year,Perf Equal 5 Year,Perf Mgr-Wt 1 Year,Perf Mgr-Wt 5 Year,3 Yr Perf Annualized,5 Yr Perf Annualized,7 Yr Perf Annualized,10 Yr Perf Annualized,3 Yr Perf Mgr-Weight Annualized,5 Yr Perf Mgr-Weight Annualized,7 Yr Perf Mgr-Weight Annualized,10 Yr Perf Mgr-Weight Annualized,Avg Time in Top 10,Avg Time Held,Filer CIK,Filer Zip Code,Change in MV,Put Count,Call Count,Prior MV,State,City,Shares Traded,3-Year Sortino Equal Weight,STDDEV 3-Year,5 Yr Beta,3 Yr Alpha,ETF AUM,ETF AUM %,Investing Styles,Fund Classifications,First Date 13F Was Filed,Previous 13F AUM,Country,Date Filed
256224,1492 CAPITAL MANAGEMENT LLC,4142761492,60,56,Micro,124.0,210264593.0,31.4516,30.2477,13.01,55.27,12.68,103.56,2014-02-13 05:00:00 UTC,36.12,73.03,38.06,81.96,2.98,11.59,6.08,6.510000000000001,3.9600000000000004,12.72,9.01,9.120000000000001,2.9,6.633,0001584087,53202,4.9838,0,0,200282951.0,WI,MILWAUKEE,4337866.0,-0.0455,0.2643,1.3799,-13.52,3096988.0,1.473,0.0,0.0,0.0,0.0,0.0,0.0,GARP,Investment Advisor,2014-02-13 05:00:00 UTC,200282951.0,United States,2025-02-13
660822,14B CAPTIAL MANAGEMENT LP,646-777-5951,,,Micro,10.0,229788351.0,0.0,100.0,16.6,20.51,16.19,22.98,2024-02-14 05:00:00 UTC,20.51,0.0,22.98,,,,,,,,,,3.4,3.4,0002009911,92037,3.0001,0,0,223095324.0,CA,LA JOLLA,1154000.0,0.1412,0.1649,0.8578,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","Investment Advisor,Hedge Fund",2024-02-14 05:00:00 UTC,223095324.0,United States,2025-02-14
50479,"1607 CAPITAL PARTNERS, LLC",1-804-525-1750,30,22,Small,147.0,1244621820.0,18.3673,39.8985,2.36,242.02,3.01,234.08,2009-02-17 05:00:00 UTC,4.75,24.35,4.75,25.35,0.91,4.46,2.83,4.32,1.77,4.62,2.86,4.06,11.4,19.1374,0001436866,23219,13.8449,0,0,1093260665.0,VA,RICHMOND,29989550.0,-0.2504,0.1323,0.7001,-9.88,1188140526.0,95.462,0.0,0.0,0.0,0.0,0.0,0.0,"MUTUAL FUND concentrated,Long-Term Focus,Low BETA Stock Focus,ETF Investor,Small-Cap Focus","Investment Advisor,Hedge Fund",2009-02-17 05:00:00 UTC,1093260665.0,United States,2025-02-13
570531,"1620 INVESTMENT ADVISORS, INC.",508-830-4778,38,36,Micro,774.0,131944872.0,19.3798,20.3566,2.74,29.04,2.51,22.26,2022-05-16 04:00:00 UTC,9.09,0.0,8.7,,8.870000000000001,,,,6.93,,,,6.8,3.2908,0001907281,02360,-4.8747,0,0,138706343.0,MA,PLYMOUTH,391435.0,0.4188,0.1125,0.6384,-1.44,42116235.0,31.92,0.0,0.0,0.0,0.0,0.0,0.0,Low BETA Stock Focus,Investment Advisor,2022-05-16 04:00:00 UTC,138706343.0,United States,2025-02-11
526485,"17 CAPITAL PARTNERS, LLC",(602) 446-6394,,,Micro,141.0,157926791.0,12.0567,32.9305,1.94,6.69,12.27,21.94,2021-08-06 04:00:00 UTC,8.14,0.0,22.93,,7.249999999999999,,,,16.71,,,,2.4,3.2239,0001727407,85018,2.7589,0,0,153686727.0,AZ,PHEONIX,191493.0,0.1688,0.19,1.0494,-6.7,34998629.0,22.161,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2021-08-06 04:00:00 UTC,153686727.0,United States,2025-01-28
463498,1776 WEALTH LLC,678-257-2730,64,63,Micro,150.0,217622978.0,10.6667,49.7813,5.46,128.15,6.95,102.8,2020-02-12 05:00:00 UTC,32.58,128.15,26.03,102.8,16.28,17.94,,,13.239999999999998,15.190000000000001,,,12.1,11.7357,0001803140,30328,-2.5769,0,0,223379164.0,GA,ATLANTA,319920.0,0.6673,0.1843,0.9625,2.61,67491324.0,31.013,0.0,0.0,0.0,0.0,0.0,0.0,ETF Investor,Investment Advisor,2020-02-12 05:00:00 UTC,223379164.0,United States,2025-02-10
392323,"180 WEALTH ADVISORS, LLC",(253) 394-0720,64,87,Small,469.0,638324561.0,13.4328,29.377,9.02,184.0,6.58,216.13,2018-02-13 05:00:00 UTC,30.15,148.12,27.67,160.2,19.68,19.93,16.08,,19.07,21.08,17.87,,15.7,14.1512,0001730817,98001,0.4766,0,0,635296460.0,WA,FEDERAL WAY,1480417.0,0.9235,0.1737,0.9513,6.53,166947954.0,26.154,0.0,0.0,0.0,0.0,0.0,0.0,Long-Term Focus,Investment Advisor,2018-02-13 05:00:00 UTC,635296460.0,United States,2025-01-14
1225,1832 ASSET MANAGEMENT L.P.,4168636990,,,Large,741.0,117640440978.0,21.1876,63.5414,0.81,245.44,1.1,239.3,2006-02-14 05:00:00 UTC,11.26,47.15,10.46,52.16,4.6,8.03,7.68,7.53,4.45,8.76,8.17,7.9399999999999995,14.3,21.0686,0000944388,M5H 0B4,-10.4954,7,5,131435014616.0,A6,TORONTO,224003533.0,0.025,0.1653,1.0008,-8.46,64661757463.0,54.966,61670708017.0,52.423,29617165.0,0.025,61641090852.0,52.398,"Long-Term Focus,Low BETA Stock Focus,Value Investor",Investment Advisor,2006-02-14 05:00:00 UTC,131435014616.0,Canada,2025-02-14
2041,1834 INVESTMENT ADVISORS COMPANY,4142780590,35,37,Small,221.0,789852948.0,8.5973,36.6943,0.65,320.96,1.4,371.84,2001-05-16 04:00:00 UTC,10.86,66.08,10.47,69.18,6.77,10.68,9.5,10.14,7.04,11.09,9.75,10.24,31.5,30.8857,0001138486,53202,-8.0647,0,0,859140382.0,WI,MILWAUKEE,1178871.0,0.2356,0.1128,0.6889,-3.51,385574476.0,48.816,0.0,0.0,0.0,0.0,0.0,0.0,"FINANCE concentrated,Long-Term Focus,Low BETA Stock Focus",Investment Advisor,2001-05-16 04:00:00 UTC,859140382.0,United States,2025-01-21
660680,"1858 WEALTH MANAGEMENT, LLC",(234) 678-5183,,,Micro,133.0,126255833.0,17.2932,35.5414,3.86,16.37,4.53,16.81,2024-02-13 05:00:00 UTC,16.37,0.0,16.81,,,,,,,,,,2.4,3.0992,0002011812,44333,3.8973,0,0,121519805.0,OH,AKRON,216874.0,0.1107,0.0944,0.6702,,23139157.0,18.327,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2024-02-13 05:00:00 UTC,121519805.0,United States,2025-01-27
555930,"1888 INVESTMENTS, LLC",720-201-6099,,,Micro,4.0,4301912.0,75.0,100.0,9.2,-46.73,11.17,36.49,2022-02-11 05:00:00 UTC,-10.57,0.0,-7.86,,-18.94,,,,10.93,,,,4.0,4.0,0001885092,80202,138.8034,0,0,1801445.0,CO,DENVER,138706.0,-0.6217,0.3778,1.3503,-35.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Mid-Cap Focus,High BETA Stock Focus,Growth Investor,FINANCE concentrated,Contrarian","Investment Advisor,Hedge Fund",2022-02-11 05:00:00 UTC,1801445.0,United States,2025-02-12
499348,1900 WEALTH MANAGEMENT LLC,210-736-7770,39,38,Small,230.0,1191850895.0,6.087,61.359,2.27,25.82,2.84,27.37,2021-02-05 05:00:00 UTC,11.44,0.0,14.37,,6.76,,,,8.24,,,,8.9,11.991,0001791996,78217,2.1795,0,0,1166429143.0,TX,SAN ANTONIO,1727152.0,0.1865,0.1404,0.8007,-4.92,1088128771.0,91.297,0.0,0.0,0.0,0.0,0.0,0.0,"FINANCE concentrated,ETF Investor,Low BETA Stock Focus",Investment Advisor,2021-02-05 05:00:00 UTC,1166429143.0,United States,2025-01-28
1678,"1919 INVESTMENT COUNSEL, LLC",410-454-2171,,,Large,1387.0,15968983018.0,7.0656,35.0595,0.0,89.12,,76.5,2008-02-14 05:00:00 UTC,13.62,77.69,12.17,67.29,6.950000000000001,12.18,11.01,,5.81,10.84,10.5,,5.5,5.9113,0001324943,21202,,0,0,0.0,MD,BALTIMORE,0.0,0.2655,0.0,0.9467,-2.69,1531442418.0,9.59,0.0,0.0,0.0,0.0,0.0,0.0,"","Investment Advisor,Hedge Fund",2008-02-14 05:00:00 UTC,0.0,United States,
223374,1922 INVESTMENT COMPANY LLC,713-624-5500,,,Micro,3.0,3045499.0,33.3333,100.0,4.68,155.12,2.63,150.41,2013-08-15 04:00:00 UTC,3.43,107.98,1.52,104.14,17.94,15.770000000000001,12.6,21.47,17.21,15.340000000000002,12.3,21.25,1.3333,2.0,0001584289,77098,-6.2102,0,0,3247153.0,TX,HOUSTON,854.0,0.4651,0.295,1.4715,2.34,641.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,"","",2013-08-15 04:00:00 UTC,3247153.0,United States,2025-02-14
4,1ST SOURCE BANK,2192362710,,,Small,268.0,1748359965.0,5.597,60.4224,3.55,555.04,3.09,559.42,2001-05-11 04:00:00 UTC,15.07,92.24,20.45,86.96,9.879999999999999,13.96,11.39,11.35,10.96,13.33,9.69,11.200000000000001,34.2,42.9767,0000356264,46634,-1.3045,0,0,1771468658.0,IN,SOUTH BEND,449239.0,0.3784,0.1518,0.9024,-2.57,841397369.0,48.125,0.0,0.0,0.0,0.0,0.0,0.0,"FINANCE concentrated,Long-Term Focus,Low BETA Stock Focus",Banks,2001-05-11 04:00:00 UTC,1771468658.0,United States,2025-02-10
358423,"22NW, LP",206-437-9174,74,69,Micro,16.0,158530698.0,18.75,93.1125,4.1,160.67,-0.47,138.49,2017-02-14 05:00:00 UTC,6.82,139.19,7.1,126.72,11.469999999999999,19.06,12.08,,11.5,17.79,11.26,,8.2,11.0,0001694297,98104,32.9041,0,0,119282042.0,WA,SEATTLE,12899649.0,0.3467,0.2115,1.1275,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Low BETA Stock Focus,Conservative Investor,Extreme Conservative Investor,Contrarian","Investment Advisor,Hedge Fund",2017-02-14 05:00:00 UTC,119282042.0,United States,2025-02-14
633422,25 LLC,417-849-1365,,,Micro,60.0,236273419.0,15.0,83.1339,2.03,24.93,1.37,22.63,2023-05-10 04:00:00 UTC,10.75,0.0,9.01,,,,,,,,,,7.0,5.5345,0001968777,63122,2.5364,1,0,230428854.0,MO,ST. LOUIS,230788.0,0.3226,0.1118,0.8614,,222349309.0,94.107,23.0,0.0,0.0,0.0,23.0,0.0,"",Investment Advisor,2023-05-10 04:00:00 UTC,230428854.0,United States,2025-01-15
611269,26NORTH PARTNERS LP,212-224-0620,,,Micro,1.0,146757495.0,0.0,100.0,4.08,63.96,4.08,53.43,2023-02-14 05:00:00 UTC,15.61,0.0,20.02,,,,,,,,,,8.0,8.0,0001950972,10022,2.1475,0,0,143672086.0,NY,NEW YORK,223.0,0.7483,0.1874,0.7614,,146757495.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,"","Investment Advisor,Hedge Fund",2023-02-14 05:00:00 UTC,143672086.0,United States,2025-02-14
496704,272 CAPITAL LP,214-556-2465,64,52,Micro,72.0,105795841.0,48.6111,63.6045,8.43,-3.87,11.69,-24.2,2022-02-09 05:00:00 UTC,23.62,0.0,23.0,,-1.31,,,,-8.82,,,,3.2,4.1875,0001841077,75219,-39.5354,0,0,174971601.0,TX,DALLAS,16114680.0,-0.2048,0.2681,1.1439,-16.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFORMATION TECHNOLOGY concentrated,"Investment Advisor,Hedge Fund",2022-02-09 05:00:00 UTC,174971601.0,United States,2025-02-14
698065,2774719 ONTARIO LTD,(416) 228-5900,,,Small,1.0,310559342.0,,100.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0002055944,M5J 0G4,,0,0,0.0,A6,TORONTO,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","",,0.0,Canada,
500815,2XIDEAS AG,41 44 763 53 00,56,55,Small,61.0,746633713.0,11.4754,42.6712,1.88,17.51,3.39,29.82,2021-02-16 05:00:00 UTC,7.13,0.0,12.24,,4.71,,,,5.18,,,,8.1,10.2203,0001843587,8700,0.5931,0,0,742231421.0,V8,KUSNACHT,2909704.0,0.0261,0.2138,1.1501,-9.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2021-02-16 05:00:00 UTC,742231421.0,SWITZERLAND,2025-02-13
523764,325 CAPITAL LLC,212-376-5325,75,73,Small,12.0,258684895.0,8.3333,96.7644,3.03,27.69,2.99,23.77,2022-02-14 05:00:00 UTC,4.56,0.0,3.75,,8.49,,,,7.37,,,,5.7,7.4167,0001873893,10017,9.5254,0,0,236187121.0,NY,NEW YORK,4712975.0,0.1407,0.3117,1.1171,-6.74,4231899.0,1.636,0.0,0.0,0.0,0.0,0.0,0.0,Small-Cap Focus,"Investment Advisor,Activist Investor",2022-02-14 05:00:00 UTC,236187121.0,United States,2025-02-14
465277,"360 FINANCIAL, INC.",(952) 542-8900,46,52,Small,94.0,276629316.0,18.0851,69.4964,1.29,78.24,1.42,78.57,2020-02-28 05:00:00 UTC,13.06,78.24,11.46,78.57,7.1,12.25,,,8.33,12.3,,,6.7,12.622,0001802324,55391,2.193,0,0,270693113.0,MN,WAYZATA,310438.0,0.1586,0.188,1.0367,-7.07,249012988.0,90.017,0.0,0.0,0.0,0.0,0.0,0.0,"FINANCE concentrated,ETF Investor",Investment Advisor,2020-02-28 05:00:00 UTC,270693113.0,United States,2025-02-14
634833,"3CHOPT INVESTMENT PARTNERS, LLC",801-401-1840,,,Small,79.0,291163454.0,16.4557,50.9778,6.1,48.67,4.94,54.36,2023-05-23 04:00:00 UTC,25.57,0.0,26.18,,,,,,,,,,5.5,6.96,0001978521,23226,4.0859,0,0,279733941.0,VA,RICHMOND,295724.0,0.9241,0.1099,0.802,,98902714.0,33.968,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2023-05-23 04:00:00 UTC,279733941.0,United States,2025-02-13
358125,"3EDGE ASSET MANAGEMENT, LP",844-903-3343,33,39,Small,103.0,1621584394.0,49.5146,70.3864,1.56,56.53,2.86,59.72,2017-02-10 05:00:00 UTC,9.58,35.3,10.82,35.72,4.12,6.23,4.64,,4.62,6.3,5.48,,6.7,4.0116,0001665605,34108,14.979,0,0,1410331139.0,FL,NAPLES,16840966.0,-0.0069,0.0836,0.4392,-4.51,1621584394.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor","Investment Advisor,Hedge Fund",2017-02-10 05:00:00 UTC,1410331139.0,United States,2025-01-31
8,3G CAPITAL PARTNERS LP,(212) 893-6727,85,62,Small,18.0,348710435.0,38.8889,86.3958,17.29,395.79,18.48,713.36,2008-02-14 05:00:00 UTC,63.37,107.78,66.26,73.94,20.82,15.75,13.81,10.42,7.61,11.709999999999999,12.08,10.48,3.5,2.75,0001421669,10016,17.611,0,0,296494759.0,NY,NEW YORK,2115218.0,0.4962,0.3524,1.4847,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Short-Term Focus,High BETA Stock Focus","Hedge Fund,Investment Advisor",2008-02-14 05:00:00 UTC,296494759.0,United States,2025-02-14
556275,400 CAPITAL MANAGEMENT LLC,212.612.3101,,,Small,6.0,1497357532.0,,100.0,0.0,-84.41,0.0,-84.46,2022-02-14 05:00:00 UTC,0.0,0.0,0.0,,-46.18,,,,-46.23,,,,0.0,0.0,0001909739,10103,,3,2,0.0,NY,NEW YORK,2910400.0,-0.7319,0.6895,0.8665,-58.34,1494350032.0,99.799,922764700.0,61.626,589087500.0,39.342,333677200.0,22.284,"","Investment Advisor,Hedge Fund",2022-02-14 05:00:00 UTC,0.0,United States,2025-02-14
503807,44 WEALTH MANAGEMENT LLC,541-359-0303,,,Small,202.0,260128050.0,9.4059,28.1277,1.9,36.32,0.25,16.6,2021-03-05 05:00:00 UTC,22.84,0.0,9.87,,6.72,,,,1.39,,,,0.9,0.9839,0001831187,97401,-8.4605,0,0,284170252.0,OR,EUGENE,343607.0,0.1675,0.1542,0.7585,-4.4,10895482.0,4.189,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2021-03-05 05:00:00 UTC,284170252.0,United States,2025-02-03
698410,"4D ADVISORS, LLC",310-936-5316,,,Micro,35.0,143470235.0,,48.391,7.65,0.0,8.87,,2025-02-14 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.0,0.0,0001938268,90277,,0,1,0.0,CA,REDONDO BEACH,3651000.0,0.0,0.0,,,0.0,0.0,930000.0,0.648,930000.0,0.648,0.0,0.0,"",Investment Advisor,2025-02-14 05:00:00 UTC,0.0,United States,2025-02-14
496278,4J WEALTH MANAGEMENT LLC,703-568-5797,28,36,Micro,92.0,123521505.0,13.0435,59.2954,2.92,37.85,2.42,40.18,2021-01-15 05:00:00 UTC,16.16,0.0,16.12,,8.58,,,,8.540000000000001,,,,6.0,10.9048,0001840775,23454,-4.3513,0,0,129140752.0,VA,ALEXANDRIA,773558.0,0.3555,0.1242,0.6914,-2.44,82934997.0,67.142,0.0,0.0,0.0,0.0,0.0,0.0,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor",Investment Advisor,2021-01-15 05:00:00 UTC,129140752.0,United States,2025-01-24
523839,4THOUGHT FINANCIAL GROUP INC.,(516) 300-1617,39,25,Micro,109.0,161142428.0,20.1835,69.9625,1.05,4.77,2.2,19.8,2021-07-21 04:00:00 UTC,6.2,0.0,11.83,,2.26,,,,5.96,,,,10.3,13.1461,0001840261,11791,-0.5705,0,0,162066985.0,NY,SYOSSET,618259.0,-0.1703,0.1132,0.5875,-7.83,160502629.0,99.603,0.0,0.0,0.0,0.0,0.0,0.0,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor",Investment Advisor,2021-07-21 04:00:00 UTC,162066985.0,United States,2025-01-31
698287,"4WEALTH ADVISORS, INC.",708-695-5300,,,Micro,143.0,99836991.0,,26.9955,2.66,0.0,2.16,,2025-02-14 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.0,0.0,0002056676,60527-6490,,2,0,0.0,IL,BURR RIDGE,2048992.0,0.0,0.0,,,49764288.0,49.846,2035038.0,2.038,0.0,0.0,2035038.0,2.038,"",Investment Advisor,2025-02-14 05:00:00 UTC,0.0,United States,2025-02-14
460279,"55I, LLC",617-960-9559,,,Large,2564.0,24096863273.0,11.1544,34.3477,0.0,17.01,,14.65,2020-01-10 05:00:00 UTC,-11.0,0.0,-11.15,,2.73,,,,2.34,,,,4.2,5.0507,0001730242,02109,,0,0,0.0,MA,BOSTON,0.0,-0.0996,0.1836,0.6677,-4.91,23676819670.0,98.257,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2020-01-10 05:00:00 UTC,0.0,United States,
501157,"59 NORTH CAPITAL MANAGEMENT, LP",646-876-3787,75,72,Mid,17.0,2141345349.0,23.5294,91.0307,5.82,64.97,8.05,66.52,2021-02-16 05:00:00 UTC,16.07,0.0,20.31,,12.43,,,,13.719999999999999,,,,4.4,6.0769,0001805589,77098,-3.9595,0,0,2229627043.0,TX,HOUSTON,27493307.0,0.4057,0.2033,0.9462,-1.3,357489071.0,16.695,0.0,0.0,0.0,0.0,0.0,0.0,GARP,"Investment Advisor,Hedge Fund",2021-02-16 05:00:00 UTC,2229627043.0,United States,2025-02-14
462740,"5AM VENTURE MANAGEMENT, LLC",(415) 993-8565,74,61,Small,32.0,419052435.0,15.625,66.4281,-15.61,-23.83,-16.86,-65.64,2020-02-05 05:00:00 UTC,-26.78,-23.83,-14.36,-65.64,8.98,-5.3,,,-4.4799999999999995,-19.24,,,3.2,6.0645,0001799883,94111,-13.4198,0,0,484004999.0,CA,SAN FRANCISCO,6498813.0,0.128,0.385,0.606,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"HEALTH CARE concentrated,Growth Investor,Small-Cap Focus","Investment Advisor,Hedge Fund",2020-02-05 05:00:00 UTC,484004999.0,United States,2025-02-14
696301,"5T WEALTH, LLC",707-603-9128,,,Micro,97.0,182872745.0,,41.9259,5.89,0.0,4.89,,2025-01-31 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.0,0.0,0002039313,94559,,1,0,0.0,CA,NAPA,2821057.0,0.0,0.0,,,160340966.0,87.679,356870.0,0.195,0.0,0.0,356870.0,0.195,"",Investment Advisor,2025-01-31 05:00:00 UTC,0.0,United States,2025-01-31
